epoch,train_accuracy,val_accuracy,train_loss,val_loss
1,0.5957446808510638,0.7317073170731707,166.74141687915642,20.041197800054782
2,0.723404255319149,0.7317073170731707,12.928726496214562,1.1704284432457714
3,0.574468085106383,0.7317073170731707,2.0381422093574035,1.8938083183474657
4,0.723404255319149,0.7317073170731707,1.5204099429414628,7.296576709282108
5,0.723404255319149,0.7317073170731707,2.7117806216503713,1.2023277500780618
6,0.723404255319149,0.7317073170731707,1.509839618459661,1.3464719842119914
7,0.723404255319149,0.7317073170731707,1.0749371045447411,1.7093511063878128
8,0.723404255319149,0.7317073170731707,1.6033850756097348,1.4477681851968534
9,0.723404255319149,0.7317073170731707,1.4033012643773506,1.135263658151394
10,0.723404255319149,0.7317073170731707,1.1571553844086668,1.160458133714955
11,0.723404255319149,0.7317073170731707,1.4240212973127975,1.2441167308063041
12,0.723404255319149,0.7317073170731707,1.1211897236235597,1.2221658604174126
13,0.723404255319149,0.7317073170731707,1.3735947621629594,1.1916677864586436
14,0.723404255319149,0.7317073170731707,1.2323662600618728,1.1498004852271662
15,0.723404255319149,0.7317073170731707,1.0939143376147493,1.2152532349999359
16,0.723404255319149,0.7317073170731707,1.3242559445665238,1.1523723311540557
17,0.723404255319149,0.7317073170731707,1.1837644069752795,1.1289551316238031
18,0.723404255319149,0.7317073170731707,1.1355295409547521,1.1527798146736332
19,0.723404255319149,0.7317073170731707,1.2224387957694682,1.1546829720822775
20,0.723404255319149,0.7317073170731707,1.1851875287421205,1.1368971234414635
21,0.723404255319149,0.7317073170731707,1.1163926619164488,1.1424571922639521
22,0.723404255319149,0.7317073170731707,1.2390743455988296,1.1289851781798572
23,0.723404255319149,0.7317073170731707,1.157249056278391,1.1233835307563222
24,0.723404255319149,0.7317073170731707,1.1353999769434016,1.1191835606970437
25,0.723404255319149,0.7317073170731707,1.1823973465473094,1.1170976009310745
26,0.723404255319149,0.7317073170731707,1.1483909183360161,1.1167990616182002
27,0.723404255319149,0.7317073170731707,1.1484515933280295,1.1159725014756365
28,0.723404255319149,0.7317073170731707,1.1721545521249161,1.115849205633489
29,0.723404255319149,0.7317073170731707,1.1344786508286253,1.114094399824375
30,0.723404255319149,0.7317073170731707,1.1502102315425873,1.1124196852125772
31,0.723404255319149,0.7317073170731707,1.2042343768667667,1.1164759135827786
32,0.723404255319149,0.7317073170731707,1.1134344383757164,1.120629839780854
33,0.723404255319149,0.7317073170731707,1.1728048204107488,1.1089508606166374
34,0.723404255319149,0.7317073170731707,1.147301769002955,1.1119343711108696
35,0.723404255319149,0.7317073170731707,1.1351735376297158,1.106078565120697
36,0.723404255319149,0.7317073170731707,1.135137678460872,1.1083064689868833
37,0.723404255319149,0.7317073170731707,1.1685501971143357,1.104395848948781
38,0.723404255319149,0.7317073170731707,1.1458837770401162,1.1040712725825426
39,0.723404255319149,0.7317073170731707,1.1324214776779742,1.1065202282696236
40,0.723404255319149,0.7317073170731707,1.1336674449291635,1.1031412743940585
41,0.723404255319149,0.7317073170731707,1.1515202636414386,1.1048681852294178
42,0.723404255319149,0.7317073170731707,1.1151052022233923,1.1028708801036928
43,0.723404255319149,0.7317073170731707,1.163495770160188,1.0984629872368603
44,0.723404255319149,0.7317073170731707,1.123728060341896,1.102026287375427
45,0.723404255319149,0.7317073170731707,1.1398505333890305,1.100849054208616
46,0.723404255319149,0.7317073170731707,1.1482374338393515,1.1138170579584634
47,0.723404255319149,0.7317073170731707,1.12963523636473,1.1040725242800828
48,0.723404255319149,0.7317073170731707,1.0886578116011112,1.123497841561713
49,0.723404255319149,0.7317073170731707,1.1812421806315159,1.0948926210403442
50,0.723404255319149,0.7317073170731707,1.1257288696918082,1.095685964677392
51,0.723404255319149,0.7317073170731707,1.1138052743800142,1.0969319576170387
52,0.723404255319149,0.7317073170731707,1.1382372588553327,1.0939695202722781
53,0.723404255319149,0.7317073170731707,1.1268298067945115,1.0975341811412718
54,0.723404255319149,0.7317073170731707,1.1122234045191015,1.0991860010275027
