epoch,train_accuracy,val_accuracy,train_loss,val_loss
1,0.5370370370370371,0.7407407407407407,6.463151648088738,1.3549136938872162
2,0.7222222222222222,0.7407407407407407,1.3856714301639133,1.9021717839770846
3,0.7222222222222222,0.7407407407407407,1.8519728978474934,3.6201245431546814
4,0.7222222222222222,0.7407407407407407,2.8435772789849176,1.8963970652333013
5,0.7222222222222222,0.7407407407407407,1.7014406477963482,1.4039023893850822
6,0.7222222222222222,0.7407407407407407,1.03080620340727,1.722128704742149
7,0.7222222222222222,0.7407407407407407,1.5624786814053853,1.1820602461143777
8,0.7222222222222222,0.7407407407407407,1.2970282899008856,1.251140179457488
9,0.7222222222222222,0.7407407407407407,1.1843047517317313,1.1112268324251529
10,0.7222222222222222,0.7407407407407407,1.1270774878837444,1.1144509006429602
11,0.7222222222222222,0.7407407407407407,1.1885378967832636,1.10331145701585
12,0.7222222222222222,0.7407407407407407,1.1735656327671475,1.1052441354151126
13,0.7222222222222222,0.7407407407407407,1.16016302285371,1.1057291759385004
14,0.7222222222222222,0.7407407407407407,1.1469264107721824,1.102013569187235
15,0.7222222222222222,0.7407407407407407,1.1526096948870905,1.1023547803914104
16,0.7222222222222222,0.7407407407407407,1.159459779659907,1.1020541345631634
17,0.7222222222222222,0.7407407407407407,1.1617613677625303,1.1030421102488484
18,0.7222222222222222,0.7407407407407407,1.1501829535872847,1.1020086142751906
19,0.7222222222222222,0.7407407407407407,1.1592718252429255,1.1020645852442141
20,0.7222222222222222,0.7407407407407407,1.161467824821119,1.1022821973871302
21,0.7222222222222222,0.7407407407407407,1.1653288227540475,1.1034760464120794
22,0.7222222222222222,0.7407407407407407,1.1502243677775066,1.102081658663573
23,0.7222222222222222,0.7407407407407407,1.1548680983207844,1.1020520550233346
24,0.7222222222222222,0.7407407407407407,1.152410434352027,1.1022571766818012
25,0.7222222222222222,0.7407407407407407,1.1879186828931172,1.1076719518061038
26,0.7222222222222222,0.7407407407407407,1.1563855806986492,1.103656777629146
27,0.7222222222222222,0.7407407407407407,1.1507115971159052,1.10203191086098
28,0.7222222222222222,0.7407407407407407,1.1602220568392012,1.1024925863301311
29,0.7222222222222222,0.7407407407407407,1.155634389983283,1.1021243488347088
30,0.7222222222222222,0.7407407407407407,1.1765406220047563,1.1055547992388408
31,0.7222222222222222,0.7407407407407407,1.15711764715336,1.1037982569800482
32,0.7222222222222222,0.7407407407407407,1.1464852745886203,1.1020974340262237
33,0.7222222222222222,0.7407407407407407,1.1566284972208518,1.1021322983282584
34,0.7222222222222222,0.7407407407407407,1.1657360394795735,1.1022635830773249
35,0.7222222222222222,0.7407407407407407,1.1478734722843877,1.1020422290872645
36,0.7222222222222222,0.7407407407407407,1.18908761828034,1.1065207631499678
37,0.7222222222222222,0.7407407407407407,1.1551888474711665,1.10346093221947
38,0.7222222222222222,0.7407407407407407,1.145549048980077,1.1026447459503457
39,0.7222222222222222,0.7407407407407407,1.1581459818062958,1.102149432456052
40,0.7222222222222222,0.7407407407407407,1.157296473229373,1.102241963148117
41,0.7222222222222222,0.7407407407407407,1.1643082367049322,1.1041848725742764
42,0.7222222222222222,0.7407407407407407,1.1580811496134158,1.1029233557206612
43,0.7222222222222222,0.7407407407407407,1.1449148732203025,1.102248611273589
44,0.7222222222222222,0.7407407407407407,1.1568618968681053,1.1019842547399026
