epoch,train_accuracy,val_accuracy,train_loss,val_loss
1,0.37719298245614036,0.7142857142857143,2.189455044896979,2.003007423310053
2,0.7280701754385965,0.7142857142857143,1.733455321245026,1.3371602353595553
3,0.7280701754385965,0.7142857142857143,1.059136091094268,1.4405928807599204
4,0.7280701754385965,0.7142857142857143,1.3986760043261344,1.2399201080912636
5,0.7280701754385965,0.7142857142857143,1.216528342481245,1.1906771007038297
6,0.7280701754385965,0.7142857142857143,1.1444719235102336,1.1919753920464289
7,0.7280701754385965,0.7142857142857143,1.1467486536293698,1.2114987203053065
8,0.7280701754385965,0.7142857142857143,1.1704801530168767,1.2149299326397123
9,0.7280701754385965,0.7142857142857143,1.1722608522364968,1.2021161317825317
10,0.7280701754385965,0.7142857142857143,1.1708518339876544,1.1871487782115029
11,0.7280701754385965,0.7142857142857143,1.1468505822775656,1.1957703743662154
12,0.7280701754385965,0.7142857142857143,1.1485221950631392,1.2063767867428916
13,0.7280701754385965,0.7142857142857143,1.1694970794937067,1.1953144995939164
14,0.7280701754385965,0.7142857142857143,1.1556166541158108,1.19187587925366
15,0.7280701754385965,0.7142857142857143,1.1523103849929677,1.190485546986262
16,0.7280701754385965,0.7142857142857143,1.1503528617976004,1.1929102823847817
17,0.7280701754385965,0.7142857142857143,1.158553390649327,1.1990569773174466
18,0.7280701754385965,0.7142857142857143,1.198278968794304,1.1777276056153434
19,0.7280701754385965,0.7142857142857143,1.1362102099677973,1.2008026469321478
20,0.7280701754385965,0.7142857142857143,1.1732737589300724,1.1832947503952753
21,0.7280701754385965,0.7142857142857143,1.1501812652537697,1.185760410059066
22,0.7280701754385965,0.7142857142857143,1.1587254718730324,1.1872826573394595
23,0.7280701754385965,0.7142857142857143,1.144981227945863,1.1971509286335535
24,0.7280701754385965,0.7142857142857143,1.1589383692072148,1.182780336766016
25,0.7280701754385965,0.7142857142857143,1.1424154754270588,1.183546903587523
26,0.7280701754385965,0.7142857142857143,1.1504974553459568,1.1842872188204812
27,0.7280701754385965,0.7142857142857143,1.1429057142190766,1.1885673687571572
28,0.7280701754385965,0.7142857142857143,1.1456085819947093,1.1799748880522591
29,0.7280701754385965,0.7142857142857143,1.1404282283364682,1.1751984627473921
30,0.7280701754385965,0.7142857142857143,1.1294180834502505,1.1804233647528148
31,0.7280701754385965,0.7142857142857143,1.1381570921655286,1.1751263680912198
32,0.7280701754385965,0.7142857142857143,1.1567614151720416,1.1688759241785323
33,0.7280701754385965,0.7142857142857143,1.1298269953644067,1.1795023424284798
34,0.7280701754385965,0.7142857142857143,1.1435487265126747,1.1724927936281477
35,0.7280701754385965,0.7142857142857143,1.139627137205057,1.1695754726727803
36,0.7280701754385965,0.7142857142857143,1.1379885772864025,1.167055450734638
37,0.7280701754385965,0.7142857142857143,1.1315145555295443,1.1681069206623804
38,0.7280701754385965,0.7142857142857143,1.146726227643197,1.1649290181341625
39,0.7280701754385965,0.7142857142857143,1.1248321648229633,1.169827742236001
40,0.7280701754385965,0.7142857142857143,1.1522540366440488,1.1560547805967785
41,0.7280701754385965,0.7142857142857143,1.11888230160663,1.1616412358624595
